FantaCode,Role,Name,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Gdv,Gdp,Day
4268,A,Arnautovic,6,0,0,0,0,0,0,0,0,0,0,0,18
687,ALL,Mihajlovic,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2178,P,Cragno,5.5,0,4,0,0,0,0,0,0,0,0,0,18
287,D,Caceres,5.5,0,0,0,0,0,0,0,0,0,0,0,18
1866,D,Ceppitelli,5,0,0,0,0,0,0,0,0,0,0,0,18
2289,D,Dalbert,5.5,0,0,0,0,0,0,1,0,0,0,0,18
2572,D,Godin,5,0,0,0,0,0,0,0,0,0,0,0,18
2653,D,Lykogiannis,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4461,D,Zappa,6,0,0,0,0,0,0,0,0,0,0,0,18
4887,D,Bellanova,5,0,0,0,0,0,0,1,0,0,0,0,18
4925,D,Carboni,5.5,0,0,0,0,0,0,0,0,0,0,0,18
27,C,Grassi,6,0,0,0,0,0,0,0,0,0,0,0,18
1871,C,Deiola,6,0,0,0,0,0,0,0,0,0,0,0,18
4514,C,Nandez,6,0,0,0,0,0,0,0,0,0,0,0,18
4965,C,Marin,5,0,0,0,0,0,0,0,1,0,0,0,18
247,A,Pavoletti,5.5,0,0,0,0,0,0,0,0,0,0,0,18
345,A,Keita B.,5.5,0,0,0,0,0,0,0,0,0,0,0,18
1874,A,Joao Pedro,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2647,ALL,Mazzarri,4,0,0,0,0,0,0,0,0,0,0,0,18
4964,P,Vicario,6,0,1,0,0,0,0,0,0,0,0,0,18
144,D,Tonelli,6,0,0,0,0,0,0,1,0,0,0,0,18
393,D,Luperto,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2252,D,Marchizza,5,0,0,0,0,0,1,0,0,0,0,0,18
5449,D,Parisi,6,0,0,0,0,0,0,0,0,0,0,0,18
5450,D,Stojanovic,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2253,C,Bandinelli,5.5,0,0,0,0,0,0,1,0,0,0,0,18
4376,C,Zurkowski,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4498,C,Henderson L.,6.5,0,0,0,0,0,0,0,0,0,0,0,18
5451,C,Bajrami,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5453,C,Ricci S.,6,0,0,0,0,0,0,0,0,0,0,0,18
1857,A,Di Francesco F.,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2038,A,Pinamonti,6,0,0,0,0,0,0,0,0,0,0,0,18
2155,A,Cutrone,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2821,ALL,Andreazzoli,6,0,0,0,0,0,0,0,0,0,0,0,18
2815,P,Terracciano,6,0,2,0,0,0,0,0,0,0,0,0,18
252,D,Biraghi,5,0,0,0,0,0,0,0,1,0,0,0,18
2164,D,Milenkovic,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2614,D,Odriozola,6,0,0,0,0,0,0,0,0,0,0,0,18
4375,D,Terzic,6,0,0,0,0,0,0,0,0,0,0,0,18
4407,D,Igor,6,0,0,0,0,0,0,0,0,0,0,0,18
5323,D,Martinez Quarta,5.5,0,0,0,0,0,0,1,0,0,0,0,18
150,C,Saponara,6.5,0,0,0,0,0,0,0,0,0,0,0,18
367,C,Bonaventura,6.5,0,0,0,0,0,0,0,0,0,0,0,18
406,C,Callejon,5.5,0,0,0,0,0,0,0,0,0,0,0,18
526,C,Duncan,6,0,0,0,0,0,0,0,0,0,0,0,18
1972,C,Torreira,7.5,1,0,0,0,0,0,0,0,1,0,0,18
4522,C,Amrabat,6,0,0,0,0,0,0,0,0,0,0,0,18
5457,C,Maleh,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2841,A,Vlahovic,7,1,0,0,0,0,0,0,0,0,0,0,18
4179,A,Gonzalez N.,6,0,0,0,0,0,0,0,0,0,0,0,18
4993,ALL,Italiano,6.5,0,0,0,0,0,0,1,0,0,0,0,18
2179,P,Sirigu,6,0,3,0,0,0,0,0,0,0,0,0,18
244,D,Ghiglione,5,0,0,0,0,0,0,1,0,0,0,0,18
791,D,Sabelli,5,0,0,0,0,0,0,0,0,0,0,0,18
2083,D,Biraschi,5,0,0,0,0,0,0,0,0,0,0,0,18
2328,D,Vanheusden,6,0,0,0,0,0,0,0,0,0,0,0,18
2759,D,Criscito,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5514,D,Vasquez,5.5,0,0,0,0,0,0,1,0,0,0,0,18
5520,D,Cambiaso,6,0,0,0,0,0,0,0,0,1,0,0,18
170,C,Badelj,6,0,0,0,0,0,0,0,0,0,0,0,18
305,C,Sturaro,6,0,0,0,0,0,0,0,0,0,0,0,18
2121,C,Melegoni,7,1,0,0,0,0,0,0,0,0,0,0,18
4370,C,Portanova,6.5,0,0,0,0,0,0,1,0,0,0,0,18
4423,C,Hernani,6,0,0,0,0,0,0,0,0,0,0,0,18
245,A,Pandev,5.5,0,0,0,0,0,0,0,0,0,0,0,18
472,A,Destro,5,0,0,0,0,0,0,0,0,0,0,0,18
5506,A,Ekuban,6,0,0,0,0,0,0,0,0,0,0,0,18
5729,ALL,Shevchenko,5.5,0,0,0,0,0,0,0,0,0,0,0,18
250,P,Handanovic,6,0,0,0,0,0,0,0,0,0,0,0,18
253,D,D'ambrosio,6.5,0,0,0,0,0,0,0,0,0,0,0,18
254,D,Dimarco,6,0,0,0,0,0,0,0,0,0,0,0,18
322,D,De Vrij,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2120,D,Bastoni,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2214,D,Kolarov,6,0,0,0,0,0,0,0,0,0,0,0,18
5513,D,Dumfries,7,1,0,0,0,0,0,0,0,0,0,0,18
265,C,Brozovic,6.5,0,0,0,0,0,0,0,0,0,0,0,18
704,C,Perisic,7,1,0,0,0,0,0,0,0,0,0,0,18
801,C,Gagliardini,6.5,1,0,0,0,0,0,0,0,0,0,0,18
1870,C,Barella,6,0,0,0,0,0,0,1,0,0,0,0,18
2194,C,Calhanoglu,7.5,0,0,0,0,0,0,1,0,2,0,0,18
2414,C,Vidal,6,0,0,0,0,0,0,0,0,0,0,0,18
647,A,Dzeko,6.5,0,0,0,0,0,0,0,0,1,0,0,18
2475,A,Sanchez,7,1,0,0,0,0,0,0,0,0,0,0,18
2764,A,Martinez L.,6.5,1,0,0,0,0,0,0,0,0,0,0,18
826,ALL,Inzaghi S.,8,0,0,0,0,0,0,0,0,0,0,0,18
453,P,Szczesny,6,0,0,0,0,0,0,0,0,0,0,0,18
286,D,Bonucci,6.5,0,0,0,0,0,0,0,0,0,0,0,18
662,D,Alex Sandro,6,0,0,0,0,0,0,0,0,0,0,0,18
697,D,Cuadrado,7,1,0,0,0,0,0,0,0,0,0,0,18
2728,D,Pellegrini Lu.,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4428,D,De Ligt,7,0,0,0,0,0,0,0,0,0,0,0,18
184,C,Bernardeschi,6.5,0,0,0,0,0,0,0,0,1,0,0,18
827,C,Locatelli,6,0,0,0,0,0,0,0,0,0,0,0,18
2166,C,Bentancur,6,0,0,0,0,0,0,0,0,0,0,0,18
2379,C,Rabiot,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2833,C,Kulusevski,6,0,0,0,0,0,0,0,0,0,0,0,18
4285,C,Arthur,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4973,C,Mckennie,6,0,0,0,0,0,0,1,0,0,0,0,18
313,A,Morata,7,1,0,0,0,0,0,0,0,0,0,0,18
2097,A,Kean,6,0,0,0,0,0,0,0,0,0,0,0,18
5505,A,Kaio Jorge,6,0,0,0,0,0,0,0,0,0,0,0,18
686,ALL,Allegri,7,0,0,0,0,0,0,0,0,0,0,0,18
1934,P,Strakosha,6,0,1,0,0,0,0,0,0,0,0,0,18
140,D,Hysaj,6.5,0,0,0,0,0,0,0,0,0,0,0,18
327,D,Patric,6,0,0,0,0,0,0,0,0,0,0,0,18
329,D,Radu,6,0,0,0,0,0,0,0,0,0,0,0,18
513,D,Acerbi,7,1,0,0,0,0,0,0,0,0,0,0,18
2188,D,Marusic,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2335,D,Luiz Felipe,6,0,0,0,0,0,0,0,0,0,0,0,18
333,C,Cataldi,6,0,0,0,0,0,0,0,0,0,0,0,18
335,C,Felipe Anderson,6.5,0,0,0,0,0,0,0,0,1,0,0,18
632,C,Zaccagni,7,1,0,0,0,0,0,0,0,0,0,0,18
645,C,Milinkovic-Savic,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2085,C,Luis Alberto,7,0,0,0,0,0,0,0,0,2,0,0,18
2209,C,Lucas Leiva,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5674,C,Basic,6,0,0,0,0,0,0,0,0,0,0,0,18
2489,A,Pedro,7,1,0,0,0,0,0,0,0,0,0,0,18
5012,A,Muriqi,6,0,0,0,0,0,0,0,0,0,0,0,18
688,ALL,Sarri,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4312,P,Maignan,6,0,1,0,0,0,0,0,0,0,0,0,18
460,D,Romagnoli,6,0,0,0,0,0,0,0,0,0,0,0,18
464,D,Florenzi,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4751,D,Tomori,7,0,0,0,0,0,0,0,0,0,0,0,18
4976,D,Kalulu,6,0,0,0,0,0,0,0,0,0,0,0,18
5017,D,Ballo-Toure',5.5,0,0,0,0,0,0,0,0,0,0,0,18
148,C,Krunic,5.5,0,0,0,0,0,0,0,0,0,0,0,18
1850,C,Kessie',6,0,0,0,0,0,0,0,0,0,0,0,18
2692,C,Castillejo,6,0,0,0,0,0,0,0,0,0,0,0,18
2818,C,Bennacer,6,0,0,0,0,0,0,0,0,0,0,0,18
4449,C,Tonali,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4825,C,Diaz B.,5,0,0,0,0,0,0,0,0,0,0,0,18
4892,C,Saelemaekers,6,0,0,0,0,0,0,0,0,0,0,0,18
4970,C,Messias,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2530,A,Ibrahimovic,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4200,A,Giroud,6,0,0,0,0,0,0,0,0,0,0,0,18
676,ALL,Pioli,6,0,0,0,0,0,0,0,0,0,0,0,18
2468,P,Ospina,6.5,0,0,0,0,0,0,0,0,0,0,0,18
256,D,Juan Jesus,7,0,0,0,0,0,0,0,0,0,0,0,18
390,D,Ghoulam,6,0,0,0,0,0,0,0,0,0,0,0,18
2816,D,Di Lorenzo,6,0,0,0,0,0,0,1,0,0,0,0,18
2860,D,Malcuit,6,0,0,0,0,0,0,1,0,0,0,0,18
4409,D,Rrahmani,7,0,0,0,0,0,0,0,0,0,0,0,18
152,C,Zielinski,7,0,0,0,0,0,0,0,0,1,0,0,18
4220,C,Zambo Anguissa,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4287,C,Lobotka,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4479,C,Elmas,7,1,0,0,0,0,0,0,0,0,0,0,18
4725,C,Demme,5.5,0,0,0,0,0,0,0,0,0,0,0,18
383,A,Petagna,6,0,0,0,0,0,0,0,0,0,0,0,18
410,A,Mertens,6,0,0,0,0,0,0,0,0,0,0,0,18
536,A,Politano,6,0,0,0,0,0,0,0,0,0,0,0,18
2195,A,Ounas,6,0,0,0,0,0,0,0,0,0,0,0,18
4517,A,Lozano,6.5,0,0,0,0,0,0,0,0,0,0,0,18
782,ALL,Spalletti,7,0,0,0,0,0,0,0,0,0,0,0,18
4270,P,Rui Patricio,7,0,1,0,0,0,0,0,0,0,0,0,18
2180,D,Karsdorp,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2296,D,Mancini,6.5,0,0,0,0,0,0,1,0,0,0,0,18
4245,D,Smalling,7.5,1,0,0,0,0,0,0,0,0,0,0,18
4331,D,Ibanez,6.5,0,0,0,0,0,0,1,0,0,0,0,18
4495,D,Kumbulla,6,0,0,0,0,0,0,0,0,0,0,0,18
4945,D,Calafiori,6,0,0,0,0,0,0,0,0,0,0,0,18
5509,D,Vina,6.5,0,0,0,0,0,0,0,0,0,0,0,18
779,C,Cristante,5.5,0,0,0,0,0,1,0,0,0,0,0,18
2215,C,Veretout,7.5,0,0,0,0,0,0,0,0,2,0,0,18
2529,C,Mkhitaryan,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2766,C,Zaniolo,7,1,0,0,0,0,0,1,0,0,0,0,18
5423,C,Bove,6,0,0,0,0,0,0,0,0,0,0,0,18
2544,A,Abraham,7.5,2,0,0,0,0,0,0,0,0,0,0,18
5311,A,Shomurodov,6.5,0,0,0,0,0,0,0,0,0,0,0,18
5190,ALL,Mourinho,7.5,0,0,0,0,0,0,0,0,0,0,0,18
1947,P,Fiorillo,6,0,5,0,0,0,0,0,0,0,0,0,18
73,D,Gagliolo,4,0,0,0,0,0,0,0,0,0,0,0,18
660,D,Gyomber,5,0,0,0,0,0,0,1,0,0,0,0,18
2115,D,Delli Carri,4.5,0,0,0,0,0,0,0,0,0,0,0,18
2208,D,Jaroszynski,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4378,D,Ranieri L.,5,0,0,0,0,0,0,0,0,0,0,0,18
4433,D,Zortea,6,0,0,0,0,0,0,0,0,0,0,0,18
5464,D,Bogdan,4.5,0,0,0,0,0,0,0,0,0,0,0,18
560,C,Obi,5,0,0,0,0,0,0,0,0,0,0,0,18
2117,C,Kastanos,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5470,C,Schiavone,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5504,C,Coulibaly L.,4.5,0,0,0,0,0,0,0,0,0,0,0,18
1997,A,Simy,5,0,0,0,0,0,0,0,0,0,0,0,18
2409,A,Ribery,6,0,0,0,0,0,0,0,0,0,0,0,18
5471,A,Djuric,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5714,A,Gondo,6,0,0,0,0,0,0,0,0,0,0,0,18
693,ALL,Colantuono,4,0,0,0,0,0,0,0,0,0,0,0,18
761,P,Audero,6,0,1,0,0,0,0,1,0,0,0,0,18
2104,D,Bereszynski,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2784,D,Colley,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4421,D,Augello,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4895,D,Yoshida,6,0,0,0,0,0,0,0,0,0,0,0,18
5365,D,Dragusin,6,0,0,0,0,0,0,0,0,0,0,0,18
332,C,Candreva,6.5,0,0,0,0,0,0,0,0,0,0,0,18
600,C,Verre,6,0,0,0,0,0,0,0,0,0,0,0,18
2391,C,Ekdal,6,0,0,0,0,0,0,0,0,0,0,0,18
2703,C,Adrien Silva,5,0,0,0,0,0,0,1,0,0,0,0,18
4404,C,Thorsby,6,0,0,0,0,0,0,0,0,0,0,0,18
4921,C,Askildsen,6,0,0,0,0,0,0,0,0,0,0,0,18
407,A,Gabbiadini,7,1,0,0,0,0,0,0,0,0,0,0,18
568,A,Quagliarella,6,0,0,0,0,0,0,0,0,0,0,0,18
2819,A,Caputo,6.5,0,0,0,0,0,0,0,0,1,0,0,18
2824,ALL,D'aversa,6,0,0,0,0,0,0,0,0,0,0,0,18
509,P,Consigli,7,0,2,0,0,0,0,0,0,0,0,0,18
640,D,Chiriches,5.5,0,0,0,0,0,0,1,0,0,0,0,18
1895,D,Ferrari G.,6,0,0,0,0,0,0,0,0,0,0,0,18
4426,D,Toljan,5.5,0,0,0,0,0,0,1,0,0,0,0,18
4521,D,Muldur,6,0,0,0,0,0,0,0,0,0,0,0,18
4530,D,Kyriakopoulos,6,0,0,0,0,0,0,0,0,0,0,0,18
2848,C,Frattesi,7.5,1,0,0,0,0,0,1,0,1,0,0,18
2857,C,Traore' Hj.,6,0,0,0,0,0,0,1,0,0,0,0,18
4681,C,Lopez M.,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5511,C,Matheus Henrique,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5688,C,Harroui,6,0,0,0,0,0,0,0,0,0,0,0,18
531,A,Berardi,5.5,0,0,0,0,0,0,0,0,0,0,0,18
643,A,Defrel,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2137,A,Scamacca,7,1,0,0,0,0,0,1,0,0,0,0,18
2832,A,Boga,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4371,A,Raspadori,6.5,0,0,0,0,0,0,0,0,1,0,0,18
5474,ALL,Dionisi,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2814,P,Provedel,6.5,0,1,0,0,0,0,0,0,0,0,0,18
2739,D,Reca,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4329,D,Nikolaou,5,0,0,0,0,0,1,0,0,0,0,0,18
4982,D,Erlic,6,0,0,0,0,0,0,0,0,0,0,0,18
5332,D,Bastoni S.,6,0,0,0,0,0,0,0,0,0,0,0,18
5475,D,Amian,6.5,0,0,0,0,0,0,1,0,0,0,0,18
5693,D,Kiwior,6,0,0,0,0,0,0,0,0,0,0,0,18
4515,C,Agudelo,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4988,C,Maggiore,6,0,0,0,0,0,0,1,0,0,0,0,18
5397,C,Kovalenko,5.5,0,0,0,0,0,0,1,0,0,0,0,18
649,A,Manaj,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4435,A,Colley E.,6,0,0,0,0,0,0,0,0,0,0,0,18
4992,A,Gyasi,6,0,0,0,0,0,0,0,0,0,0,0,18
5336,A,Nzola,6,0,0,0,0,0,0,0,0,0,0,0,18
4861,ALL,Thiago Motta,6,0,0,0,0,0,0,0,0,0,0,0,18
2170,P,Milinkovic-Savic V.,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2169,D,Rodriguez R.,6,0,0,0,0,0,0,0,0,0,0,0,18
2724,D,Buongiorno,6,0,0,0,0,0,0,1,0,0,0,0,18
2788,D,Bremer,6,0,0,0,0,0,0,0,0,0,0,0,18
2865,D,Aina,6,0,0,0,0,0,0,0,0,0,0,0,18
2869,D,Djidji,7,0,0,0,0,0,0,0,0,0,0,0,18
4899,D,Singo,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4994,D,Vojvoda,6.5,0,0,0,0,0,0,0,0,0,0,0,18
5691,D,Zima,6,0,0,0,0,0,0,0,0,0,0,0,18
1933,C,Mandragora,6,0,0,0,0,0,0,0,0,0,0,0,18
2009,C,Lukic,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2065,C,Praet,6,0,0,0,0,0,0,0,0,0,0,0,18
5298,C,Pobega,7,1,0,0,0,0,0,0,0,0,0,0,18
479,A,Sanabria,6.5,0,0,0,0,0,0,0,0,0,0,0,18
1998,A,Pjaca,5,0,0,0,0,0,0,0,0,0,0,0,18
4184,A,Brekalo,5.5,0,0,0,0,0,0,0,0,0,0,0,18
1924,ALL,Juric,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2211,P,Silvestri,6,0,0,0,0,0,0,0,0,0,0,0,18
790,D,Samir,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2280,D,Nuytinck,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4323,D,Zeegelaar,6,0,0,0,0,0,0,0,0,0,0,0,18
4412,D,Rodrigo Becao,6,0,0,0,0,0,0,1,0,0,0,0,18
4998,D,Molina N.,7,1,0,0,0,0,0,0,0,0,0,0,18
5355,D,Udogie,6.5,0,0,0,0,0,0,0,0,1,0,0,18
5686,D,Soppy,6,0,0,0,0,0,0,0,0,0,0,0,18
434,C,Jajalo,6,0,0,0,0,0,0,0,0,0,0,0,18
2392,C,Walace,6.5,0,0,0,0,0,0,0,0,0,0,0,18
5119,C,Samardzic,6,0,0,0,0,0,0,0,0,0,0,0,18
5287,C,Arslan,6.5,0,0,0,0,0,0,0,0,0,0,0,18
5329,C,Makengo,7.5,1,0,0,0,0,0,0,0,1,0,0,18
2119,A,Deulofeu,8,2,0,0,0,0,0,1,0,0,0,0,18
2826,A,Pussetto,6,0,0,0,0,0,0,0,0,0,0,0,18
5694,A,Beto,6,0,0,0,0,0,0,0,0,0,0,0,18
5738,ALL,Cioffi G.,7.5,0,0,0,0,0,0,0,0,0,0,0,18
2628,P,Romero S.,6,0,1,0,0,0,0,0,0,0,0,0,18
1847,D,Caldara,6.5,0,0,0,0,0,0,0,0,0,0,0,18
4719,D,Ampadu,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5479,D,Ceccaroni,6,0,0,0,0,0,0,0,0,0,0,0,18
5480,D,Ebuehi,5,0,0,0,0,0,0,0,0,0,0,0,18
5481,D,Mazzocchi,5.5,0,0,0,0,0,0,0,0,0,0,0,18
1980,C,Aramu,5.5,0,0,0,0,0,0,0,0,0,0,0,18
2107,C,Kiyine,6,0,0,0,0,0,0,0,0,0,0,0,18
5486,C,Crnigoj,6,0,0,0,0,0,0,0,0,0,0,0,18
5492,C,Tessmann,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5501,C,Sigurdsson A.,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5507,C,Busio,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5508,C,Vacca,6,0,0,0,0,0,0,0,0,0,0,0,18
5495,A,Forte,6,0,0,0,0,0,0,1,0,0,0,0,18
5496,A,Johnsen,5.5,0,0,0,0,0,0,0,0,0,0,0,18
5529,A,Henry,7,1,0,0,0,0,0,0,0,0,0,0,18
5497,ALL,Zanetti,6,0,0,0,0,0,0,0,0,0,0,0,18
4957,P,Montipo',6,0,1,0,0,0,0,0,0,0,0,0,18
581,D,Faraoni,5.5,0,0,0,0,0,0,0,0,0,0,0,18
1891,D,Ceccherini,6.5,0,0,0,0,0,0,1,0,0,0,0,18
2769,D,Magnani,4,0,0,0,0,0,0,0,1,0,0,0,18
4888,D,Sutalo,6.5,0,0,0,0,0,0,0,0,0,0,0,18
5498,D,Casale,6.5,0,0,0,0,0,0,0,0,0,0,0,18
236,C,Lazovic,6.5,0,0,0,0,0,0,0,0,0,0,0,18
264,C,Bessa,6,0,0,0,0,0,0,0,0,0,0,0,18
2011,C,Miguel Veloso,5.5,0,0,0,0,0,0,0,0,0,0,0,18
4890,C,Tameze,6,0,0,0,0,0,0,0,0,0,0,0,18
5007,C,Ilic,6.5,0,0,0,0,0,0,0,0,0,0,0,18
5499,C,Hongla,6,0,0,0,0,0,0,0,0,0,0,0,18
90,A,Lasagna,5.5,0,0,0,0,0,0,0,0,0,0,0,18
1958,A,Caprari,6.5,0,0,0,0,0,0,0,0,0,0,0,18
2061,A,Simeone,6,0,0,0,0,0,0,1,0,0,0,0,18
5500,A,Cancellieri,6,0,0,0,0,0,0,0,0,0,0,0,18
2729,ALL,Tudor,6,0,0,0,0,0,0,0,0,0,0,0,18
4,P,Sportiello,6,0,0,0,0,0,0,0,0,0,0,0,19
554,D,Zappacosta,6,0,0,0,0,0,0,0,0,0,0,0,19
787,D,Djimsiti,6,0,0,0,0,0,0,0,0,0,0,0,19
2130,D,Hateboer,5.5,0,0,0,0,0,0,0,0,0,0,0,19
2181,D,Palomino,6.5,0,0,0,0,0,0,0,0,0,0,0,19
4332,D,Demiral,6,0,0,0,0,0,0,0,0,0,0,0,19
22,C,De Roon,6,0,0,0,0,0,0,0,0,0,0,0,19
788,C,Freuler,6,0,0,0,0,0,0,1,0,0,0,0,19
2077,C,Pasalic,5.5,0,0,0,0,0,0,0,0,0,0,0,19
4427,C,Malinovskyi,6,0,0,0,0,0,0,0,0,0,0,0,19
5001,C,Miranchuk,5.5,0,0,0,0,0,0,0,0,0,0,0,19
5685,C,Koopmeiners,6,0,0,0,0,0,0,0,0,0,0,0,19
177,A,Ilicic,5.5,0,0,0,0,0,0,0,0,0,0,0,19
507,A,Muriel,5.5,0,0,0,0,0,0,0,0,0,0,0,19
608,A,Zapata D.,5.5,0,0,0,0,0,0,0,0,0,0,0,19
4359,A,Piccoli,6,0,0,0,0,0,0,0,0,0,0,0,19
684,ALL,Gasperini,6,0,0,0,0,0,0,0,0,0,0,0,19
133,P,Skorupski,7.5,0,0,0,0,0,0,0,0,0,0,0,19
487,D,De Silvestri,6,0,0,0,0,0,0,0,0,0,0,0,19
2192,D,Bonifazi,6,0,0,0,0,0,0,0,0,0,0,0,19
4891,D,Soumaoro,6.5,0,0,0,0,0,0,0,0,0,0,0,19
5300,D,Hickey,7.5,1,0,0,0,0,0,0,0,0,0,0,19
5445,D,Binks,6,0,0,0,0,0,0,0,0,0,0,0,19
272,C,Medel,6.5,0,0,0,0,0,0,0,0,0,0,0,19
2154,C,Vignato,6.5,0,0,0,0,0,0,0,0,1,0,0,19
2167,C,Orsolini,7,1,0,0,0,0,0,0,0,0,0,0,19
2625,C,Soriano,6.5,0,0,0,0,0,0,0,0,0,0,0,19
2744,C,Svanberg,6,0,0,0,0,0,0,1,0,0,0,0,19
4415,C,Skov Olsen,6,0,0,0,0,0,0,0,0,1,0,0,19
4869,C,Dominguez,6.5,0,0,0,0,0,0,1,0,1,0,0,19
2719,A,Barrow,5.5,0,0,0,0,0,0,0,0,0,0,0,19
2743,A,Santander,7,1,0,0,0,0,0,1,0,0,0,0,19
4268,A,Arnautovic,6,0,0,0,0,0,0,0,0,0,0,0,19
687,ALL,Mihajlovic,7,0,0,0,0,0,0,0,0,0,0,0,19
2178,P,Cragno,6,0,2,0,0,0,0,0,0,0,0,0,19
1866,D,Ceppitelli,6,0,0,0,0,0,0,0,0,0,0,0,19
2289,D,Dalbert,5,0,0,0,0,0,0,1,0,0,0,0,19
2653,D,Lykogiannis,6,0,0,0,0,0,0,0,0,0,0,0,19
4461,D,Zappa,5.5,0,0,0,0,0,0,0,0,0,0,0,19
4887,D,Bellanova,6.5,0,0,0,0,0,0,0,0,0,0,0,19
4925,D,Carboni,5,0,0,0,0,0,0,1,0,0,0,0,19
27,C,Grassi,6,0,0,0,0,0,0,0,0,0,0,0,19
1871,C,Deiola,5.5,0,0,0,0,0,0,0,0,0,0,0,19
4327,C,Oliva,6,0,0,0,0,0,0,0,0,0,0,0,19
4886,C,Pereiro,5,0,0,0,0,0,0,0,0,0,0,0,19
247,A,Pavoletti,5.5,0,0,0,0,0,0,1,0,0,0,0,19
345,A,Keita B.,6,0,0,0,0,0,0,0,0,0,0,0,19
1874,A,Joao Pedro,5.5,0,0,0,0,0,0,0,0,0,0,0,19
2647,ALL,Mazzarri,5.5,0,0,0,0,0,0,0,0,0,0,0,19
4964,P,Vicario,5,0,4,0,0,0,0,0,0,0,0,0,19
76,D,Romagnoli S.,5.5,0,0,0,0,0,0,1,0,0,0,0,19
393,D,Luperto,5,0,0,0,0,0,0,0,0,0,0,0,19
2252,D,Marchizza,5.5,0,0,0,0,0,0,0,0,0,0,0,19
5449,D,Parisi,5.5,0,0,0,0,0,0,0,0,0,0,0,19
5450,D,Stojanovic,6.5,0,0,0,0,0,0,0,0,0,0,0,19
2253,C,Bandinelli,5,0,0,0,0,0,0,0,0,0,0,0,19
2778,C,Stulac,6,0,0,0,0,0,0,0,0,0,0,0,19
4376,C,Zurkowski,5.5,0,0,0,0,0,0,0,0,0,0,0,19
4498,C,Henderson L.,6,0,0,0,0,0,0,0,0,0,0,0,19
5451,C,Bajrami,7,1,0,0,0,0,0,0,0,0,0,0,19
5453,C,Ricci S.,5,0,0,0,0,0,0,0,0,0,0,0,19
5719,C,Asllani,6,0,0,0,0,0,0,0,0,0,0,0,19
2038,A,Pinamonti,6.5,0,0,0,0,1,0,0,0,0,0,0,19
2155,A,Cutrone,5.5,0,0,0,0,0,0,0,0,0,0,0,19
4477,A,La Mantia,6,0,0,0,0,0,0,0,0,0,0,0,19
2821,ALL,Andreazzoli,6,0,0,0,0,0,0,0,0,0,0,0,19
